datetime,Significant_wave_height,Dominant_wave_period
2021-12-23T11:39:00Z,1.784,12.67
2021-12-23T13:39:00Z,1.585,11.55
2021-12-23T15:40:00Z,1.801,11.78
2021-12-23T17:39:00Z,1.388,12.14
2021-12-23T19:39:00Z,1.598,12.53
2021-12-23T21:40:00Z,1.524,11.51
2021-12-23T23:39:00Z,1.623,12.58
2021-12-24T01:39:00Z,1.483,12.47
2021-12-24T03:40:00Z,1.497,12.07
2021-12-24T05:39:00Z,1.167,11.24
2021-12-24T07:39:00Z,1.428,11.93
2021-12-24T09:40:00Z,1.477,11.85
2021-12-24T11:39:00Z,1.259,11.87
2021-12-24T13:39:00Z,1.174,12.55
2021-12-24T15:40:00Z,1.173,11.78
2021-12-24T17:39:00Z,1.097,11.15
2021-12-24T19:39:00Z,1.195,12.02
2021-12-24T21:40:00Z,1.192,12.37
2021-12-24T23:39:00Z,1.209,12.75
2021-12-25T01:39:00Z,1.024,12.53
2021-12-25T03:40:00Z,1.003,11.22
2021-12-25T05:39:00Z,0.986,12.5
2021-12-25T07:39:00Z,1.215,11.91
2021-12-25T09:40:00Z,1.07,12.04
2021-12-25T11:39:00Z,0.914,11.57
2021-12-25T13:39:00Z,1.054,12.3
2021-12-25T15:40:00Z,0.927,11.57
2021-12-25T17:39:00Z,0.775,11.99
2021-12-25T19:39:00Z,0.996,11.88
2021-12-25T21:40:00Z,1.003,11.67
2021-12-25T23:39:00Z,0.982,10.79
2021-12-26T01:39:00Z,1.157,12.2
2021-12-26T03:40:00Z,1.286,13.13
2021-12-26T05:39:00Z,1.231,13.43
2021-12-26T07:39:00Z,1.291,12.33
2021-12-26T09:40:00Z,1.106,11.85
2021-12-26T11:39:00Z,1.36,12.99
2021-12-26T13:39:00Z,1.132,10.98
2021-12-26T15:40:00Z,1.445,12.29
2021-12-26T17:39:00Z,1.445,11.3
2021-12-26T19:39:00Z,1.645,13.44
2021-12-26T21:40:00Z,1.444,12.35
2021-12-26T23:39:00Z,1.403,12.64
2021-12-27T01:39:00Z,1.504,13.03
2021-12-27T03:40:00Z,1.354,11.73
2021-12-27T05:39:00Z,1.559,13.02
2021-12-27T07:39:00Z,1.277,12.59
2021-12-27T09:40:00Z,1.214,12.45
2021-12-27T11:39:00Z,1.181,12.44
2021-12-27T13:39:00Z,1.149,12.09
2021-12-27T15:40:00Z,1.271,13.4
2021-12-27T17:39:00Z,1.135,11.74
2021-12-27T19:39:00Z,1.163,12.26
2021-12-27T21:40:00Z,1.211,12.39
2021-12-27T23:39:00Z,1.256,12.67
2021-12-28T01:39:00Z,1.309,13.38
2021-12-28T03:40:00Z,1.077,11.66
2021-12-28T05:39:00Z,1.18,12.93
2021-12-28T07:39:00Z,1.215,12.25
2021-12-28T09:40:00Z,1.134,14.06
2021-12-28T11:39:00Z,1.18,13
2021-12-28T13:39:00Z,1.14,12.84
2021-12-28T15:40:00Z,1.069,12.69
2021-12-28T17:39:00Z,1.257,12.99
2021-12-28T19:39:00Z,1.008,12.11
2021-12-28T21:40:00Z,1.223,12.36
2021-12-28T23:39:00Z,1.057,11.97
2021-12-29T01:39:00Z,1.135,11.31
2021-12-29T03:40:00Z,1.065,11.74
2021-12-29T05:39:00Z,0.929,10.75
2021-12-29T07:39:00Z,0.981,11.39
2021-12-29T09:40:00Z,0.937,11.43
2021-12-29T11:39:00Z,0.828,10.41
2021-12-29T13:39:00Z,0.899,11.3
2021-12-29T15:40:00Z,0.829,11.36
2021-12-29T17:39:00Z,0.921,11.47
2021-12-29T19:39:00Z,0.763,11.36
2021-12-29T21:40:00Z,0.758,11.05
2021-12-29T23:39:00Z,0.759,11.16
2021-12-30T01:39:00Z,0.687,10.26
2021-12-30T03:40:00Z,0.666,10.65
2021-12-30T05:39:00Z,0.703,9.89
2021-12-30T07:39:00Z,0.701,10.08
2021-12-30T09:40:00Z,0.655,9.71
2021-12-30T11:39:00Z,0.768,10.13
2021-12-30T13:39:00Z,0.622,10.74
2021-12-30T15:40:00Z,0.573,9.5
2021-12-30T17:39:00Z,0.659,9.92
2021-12-30T19:39:00Z,0.626,11.45
2021-12-30T21:40:00Z,0.586,9.59
2021-12-30T23:39:00Z,0.605,10.19
2021-12-31T01:39:00Z,0.596,10.29
2021-12-31T03:40:00Z,0.642,10.19
2021-12-31T05:39:00Z,0.579,10.57
2021-12-31T07:39:00Z,0.788,12.54
2021-12-31T09:40:00Z,0.688,12.67
2021-12-31T11:39:00Z,0.724,13.49
2021-12-31T13:39:00Z,0.843,13.55
2021-12-31T15:40:00Z,0.639,11.58
2021-12-31T17:39:00Z,0.76,13.09
2021-12-31T19:39:00Z,0.659,12.51
2021-12-31T21:40:00Z,0.732,12.71
2021-12-31T23:39:00Z,0.776,12.48
2022-01-01T01:39:00Z,0.822,13.24
2022-01-01T03:40:00Z,0.643,12.2
2022-01-01T05:39:00Z,0.81,13.11
2022-01-01T07:39:00Z,0.643,12.3
2022-01-01T09:40:00Z,0.708,12.33
2022-01-01T11:39:00Z,0.771,13.64
2022-01-01T13:39:00Z,0.683,12.92
2022-01-01T15:40:00Z,0.65,13.38
2022-01-01T17:39:00Z,0.634,13.29
2022-01-01T19:39:00Z,0.662,13.05
2022-01-01T21:40:00Z,0.764,12.82
2022-01-01T23:39:00Z,0.653,13.06
2022-01-02T01:39:00Z,0.646,12.77
2022-01-02T03:40:00Z,0.64,13.56
2022-01-02T05:39:00Z,0.567,12.01
2022-01-02T07:39:00Z,0.631,12.6
2022-01-02T09:40:00Z,0.618,12.52
2022-01-02T11:39:00Z,0.499,11.74
2022-01-02T13:39:00Z,0.504,11.89
2022-01-02T15:40:00Z,0.54,11.82
2022-01-02T17:39:00Z,0.585,12.21
2022-01-02T19:39:00Z,0.52,12.63
2022-01-02T21:40:00Z,0.533,9.44
2022-01-02T23:39:00Z,0.616,10.03
2022-01-03T01:39:00Z,0.579,9.13
2022-01-03T03:40:00Z,0.652,11.37
2022-01-03T05:39:00Z,0.609,12.4
2022-01-03T07:39:00Z,0.5,12.71
2022-01-03T09:40:00Z,0.524,12.1
2022-01-03T11:39:00Z,0.667,13.61
2022-01-03T13:39:00Z,0.54,13.71
2022-01-03T15:40:00Z,0.552,13.23
2022-01-03T17:39:00Z,0.632,12.95
2022-01-03T19:39:00Z,0.554,13.2
2022-01-03T21:40:00Z,0.698,12.74
2022-01-03T23:39:00Z,0.852,12.66
2022-01-04T01:39:00Z,0.663,12.31
2022-01-04T03:40:00Z,0.483,13.01
2022-01-04T05:39:00Z,0.515,12.31
2022-01-04T07:39:00Z,0.664,12.28
2022-01-04T09:40:00Z,0.657,13
2022-01-04T11:39:00Z,0.536,12.05
2022-01-04T13:39:00Z,0.597,12.18
2022-01-04T15:40:00Z,0.588,12.7
2022-01-04T17:39:00Z,0.547,12.71
2022-01-04T19:39:00Z,0.587,12.52
2022-01-04T21:40:00Z,0.526,12.52
2022-01-04T23:39:00Z,0.561,12.35
2022-01-05T01:39:00Z,0.528,12.28
2022-01-05T03:40:00Z,0.457,12.73
2022-01-05T05:39:00Z,0.601,11.88
2022-01-05T07:39:00Z,0.612,12.56
2022-01-05T09:40:00Z,0.683,12.07
2022-01-05T11:39:00Z,0.551,11.15
2022-01-05T13:39:00Z,0.714,12.01
2022-01-05T15:40:00Z,0.818,13.44
2022-01-05T17:39:00Z,0.737,14.02
2022-01-05T19:39:00Z,0.648,13.54
2022-01-05T21:40:00Z,0.71,13.48
2022-01-05T23:39:00Z,0.758,14.56
2022-01-06T01:39:00Z,0.807,15.05
2022-01-06T03:40:00Z,0.758,13.33
2022-01-06T05:39:00Z,0.849,14.21
2022-01-06T07:39:00Z,0.971,14.52
2022-01-06T09:40:00Z,0.826,13.41
2022-01-06T11:39:00Z,0.862,13.44
2022-01-06T13:39:00Z,0.895,13.46
2022-01-06T15:40:00Z,1.385,14
2022-01-06T17:39:00Z,1.076,13.42
2022-01-06T19:39:00Z,0.871,13.13
2022-01-06T21:40:00Z,0.892,13.58
2022-01-06T23:39:00Z,1.473,13.63
2022-01-07T01:39:00Z,1.407,13.84
2022-01-07T03:40:00Z,0.987,13.05
2022-01-07T05:39:00Z,1.121,12.84
2022-01-07T07:39:00Z,0.843,12.77
2022-01-07T09:40:00Z,0.961,12.43
2022-01-07T11:39:00Z,0.893,12.44
2022-01-07T13:39:00Z,0.988,12.52
2022-01-07T15:40:00Z,1.026,11.14
2022-01-07T17:39:00Z,0.818,11.11
2022-01-07T19:39:00Z,0.707,11.19
2022-01-07T21:40:00Z,0.872,11.21
2022-01-07T23:39:00Z,0.735,11.13
2022-01-08T01:39:00Z,0.776,11.46
2022-01-08T03:40:00Z,0.69,11.21
2022-01-08T05:39:00Z,0.772,11.06
2022-01-08T07:39:00Z,0.877,11.15
2022-01-08T09:40:00Z,0.741,10.84
2022-01-08T11:39:00Z,0.805,10.59
2022-01-08T13:39:00Z,0.679,10.97
2022-01-08T15:40:00Z,0.719,11.03
2022-01-08T17:39:00Z,0.708,9.74
2022-01-08T19:39:00Z,0.609,9.82
2022-01-08T21:40:00Z,0.669,10.78
2022-01-08T23:39:00Z,0.562,9.86
2022-01-09T01:39:00Z,0.502,10.15
2022-01-09T03:40:00Z,0.512,10.07
2022-01-09T05:39:00Z,0.508,10.68
2022-01-09T07:39:00Z,0.487,10.38
2022-01-09T09:40:00Z,0.495,10.78
2022-01-09T11:39:00Z,0.604,10.94
2022-01-09T13:39:00Z,0.505,10.22
2022-01-09T15:40:00Z,0.466,10.67
2022-01-09T17:39:00Z,0.541,11.49
2022-01-09T19:39:00Z,0.461,11.02
2022-01-09T21:40:00Z,0.504,12.77
2022-01-09T23:39:00Z,0.651,14.15
2022-01-10T01:39:00Z,0.476,12.31
2022-01-10T03:40:00Z,0.494,12.52
2022-01-10T05:39:00Z,0.463,10.6
2022-01-10T07:39:00Z,0.487,12.2
2022-01-10T09:40:00Z,0.517,12.74
2022-01-10T11:39:00Z,0.506,11.77
2022-01-10T13:39:00Z,0.499,11.59
2022-01-10T15:40:00Z,0.528,11.82
2022-01-10T17:39:00Z,0.657,11.93
2022-01-10T19:39:00Z,0.88,12.29
2022-01-10T21:40:00Z,0.948,12.98
2022-01-10T23:39:00Z,1.369,13.27
2022-01-11T01:39:00Z,1.874,12.62
2022-01-11T03:40:00Z,1.821,12.45
2022-01-11T05:39:00Z,1.502,12.42
2022-01-11T07:39:00Z,1.851,12.16
2022-01-11T09:40:00Z,1.489,12.36
2022-01-11T11:39:00Z,1.64,11.79
2022-01-11T13:39:00Z,1.681,12.6
2022-01-11T15:40:00Z,1.756,12.21
2022-01-11T17:39:00Z,1.492,12.45
2022-01-11T19:39:00Z,1.532,11.68
2022-01-11T21:40:00Z,1.372,11.49
2022-01-11T23:39:00Z,1.491,11.52
2022-01-12T01:39:00Z,1.299,11.42
2022-01-12T03:40:00Z,1.474,12.01
2022-01-12T05:39:00Z,1.707,11.69
2022-01-12T07:39:00Z,1.531,11.31
2022-01-12T09:40:00Z,1.415,11.04
2022-01-12T11:39:00Z,1.45,11.3
2022-01-12T13:39:00Z,1.185,11.11
2022-01-12T15:40:00Z,1.281,11.44
2022-01-12T17:39:00Z,1.133,11.63
2022-01-12T19:39:00Z,1.188,11.3
2022-01-12T21:40:00Z,0.999,11.08
2022-01-12T23:39:00Z,1.06,11.63
2022-01-13T01:39:00Z,1.096,11.13
2022-01-13T03:40:00Z,0.919,11.35
2022-01-13T05:39:00Z,0.938,11.29
2022-01-13T07:39:00Z,0.934,11.03
2022-01-13T09:40:00Z,1.038,11.72
2022-01-13T11:39:00Z,0.932,11.09
2022-01-13T13:39:00Z,1.067,11.15
2022-01-13T15:40:00Z,1.037,11.47
2022-01-13T17:39:00Z,1.175,10.65
2022-01-13T19:39:00Z,1.297,11.09
2022-01-13T21:40:00Z,1.065,11.26
2022-01-13T23:39:00Z,0.915,10.06
2022-01-14T01:39:00Z,1.071,11
2022-01-14T03:40:00Z,0.885,10.85
2022-01-14T05:39:00Z,1.05,10.4
2022-01-14T07:39:00Z,1.194,10.68
2022-01-14T09:40:00Z,1.179,8.8
2022-01-14T11:39:00Z,1.349,9.28
2022-01-14T13:39:00Z,1.241,9.2
2022-01-14T15:40:00Z,1.421,9.41
2022-01-14T17:39:00Z,1.696,8.33
2022-01-14T19:39:00Z,1.768,9.03
2022-01-14T21:40:00Z,1.747,9.42
2022-01-14T23:39:00Z,1.44,9.7
2022-01-15T01:39:00Z,1.488,8.54
2022-01-15T03:40:00Z,1.296,8.76
2022-01-15T05:39:00Z,1.195,9.76
2022-01-15T07:39:00Z,1.352,9.14
2022-01-15T09:40:00Z,1.154,10
2022-01-15T11:39:00Z,1.317,9.4
2022-01-15T13:39:00Z,1.272,10.05
2022-01-15T15:40:00Z,1.393,9.58
2022-01-15T17:39:00Z,1.198,10.3
2022-01-15T19:39:00Z,1.36,9.47
2022-01-15T21:40:00Z,1.339,9.6
2022-01-15T23:39:00Z,1.257,9.85
2022-01-16T01:39:00Z,1.121,9.08
2022-01-16T03:40:00Z,1.21,9.67
2022-01-16T05:39:00Z,1.018,9.55
2022-01-16T07:39:00Z,0.998,10.03
2022-01-16T09:40:00Z,1.112,10.12
2022-01-16T11:39:00Z,1.264,10.28
2022-01-16T13:39:00Z,1.043,9.85
2022-01-16T15:40:00Z,0.922,10.39
2022-01-16T17:39:00Z,0.932,10.33
2022-01-16T19:39:00Z,0.942,9.98
2022-01-16T21:40:00Z,0.789,10.18
2022-01-16T23:39:00Z,0.709,9.68
2022-01-17T01:39:00Z,0.757,10.63
2022-01-17T03:40:00Z,0.778,10.02
2022-01-17T05:39:00Z,0.705,11
2022-01-17T07:39:00Z,0.593,10.99
2022-01-17T09:40:00Z,0.624,11.53
2022-01-17T11:39:00Z,0.81,10.82
2022-01-17T13:39:00Z,0.877,11.75
2022-01-17T15:40:00Z,0.8,11.36
2022-01-17T17:39:00Z,0.923,11.84
2022-01-17T19:39:00Z,0.921,11.37
2022-01-17T21:40:00Z,0.773,10.9
2022-01-17T23:39:00Z,0.749,11.35
2022-01-18T01:39:00Z,0.856,11.87
2022-01-18T03:40:00Z,0.985,12.01
2022-01-18T05:39:00Z,0.824,11.91
2022-01-18T07:39:00Z,0.897,11.83
2022-01-18T09:40:00Z,0.951,12.25
2022-01-18T11:39:00Z,1.217,11.81
2022-01-18T13:39:00Z,1.205,12.06
2022-01-18T15:40:00Z,1.248,12.44
2022-01-18T17:39:00Z,1.292,12.09
2022-01-18T19:39:00Z,1.058,11.93
2022-01-18T21:40:00Z,1.074,11.92
2022-01-18T23:39:00Z,0.902,12.15
2022-01-19T01:39:00Z,0.93,12.14
2022-01-19T03:40:00Z,1.145,11.68
2022-01-19T05:39:00Z,1.174,12.72
2022-01-19T07:39:00Z,1.149,12.03
2022-01-19T09:40:00Z,1.037,11.24
2022-01-19T11:39:00Z,1.333,11.45
2022-01-19T13:39:00Z,1.139,11
2022-01-19T15:40:00Z,1.042,11.68
2022-01-19T17:39:00Z,1.018,10.18
2022-01-19T19:39:00Z,1.058,11.41
2022-01-19T21:40:00Z,1.171,10.91
2022-01-19T23:39:00Z,1.319,11.43
2022-01-20T01:39:00Z,1.249,11.41
2022-01-20T03:40:00Z,1.273,11.42
2022-01-20T05:39:00Z,1.098,10.76
2022-01-20T07:39:00Z,1.071,11.18
2022-01-20T09:40:00Z,0.959,10.36
2022-01-20T11:39:00Z,1.137,11
2022-01-20T13:39:00Z,0.97,10.59
2022-01-20T15:40:00Z,0.901,10.47
2022-01-20T17:39:00Z,0.915,10.92
2022-01-20T19:39:00Z,0.973,10.6
2022-01-20T21:40:00Z,0.847,11.24
2022-01-20T23:39:00Z,0.882,10.5
2022-01-21T01:39:00Z,0.957,10.68
2022-01-21T03:40:00Z,0.839,10.01
2022-01-21T05:39:00Z,0.806,11.04
2022-01-21T07:39:00Z,0.795,10.89
2022-01-21T09:40:00Z,0.964,10.72
2022-01-21T11:39:00Z,0.805,10.43
2022-01-21T13:39:00Z,0.85,10.24
2022-01-21T15:40:00Z,0.838,10.21
2022-01-21T17:39:00Z,0.821,10.3
2022-01-21T19:39:00Z,0.812,10.03
2022-01-21T21:40:00Z,0.755,10.59
2022-01-21T23:39:00Z,0.702,10.64
2022-01-22T01:39:00Z,0.714,10.07
2022-01-22T03:40:00Z,0.8,10.18
2022-01-22T05:39:00Z,0.652,9.69
2022-01-22T07:39:00Z,0.718,10.47
2022-01-22T09:40:00Z,0.695,10.12
2022-01-22T11:39:00Z,0.697,10.51
2022-01-22T13:39:00Z,0.743,10.12
2022-01-22T15:40:00Z,0.616,9.71
2022-01-22T17:39:00Z,0.68,9.84
2022-01-22T19:39:00Z,0.659,9.87
2022-01-22T21:40:00Z,0.638,10.4
2022-01-22T23:39:00Z,0.622,10.33
2022-01-23T01:39:00Z,0.676,10.4
2022-01-23T03:40:00Z,0.717,10.06
2022-01-23T05:39:00Z,0.643,9.69
2022-01-23T07:39:00Z,0.565,10.08
2022-01-23T09:40:00Z,0.595,10.03
2022-01-23T11:39:00Z,0.612,9.56
2022-01-23T13:39:00Z,0.622,9.67
2022-01-23T15:40:00Z,0.609,9.84
2022-01-23T17:39:00Z,0.589,10
2022-01-23T19:39:00Z,0.562,10.06
2022-01-23T21:40:00Z,0.509,9.83
2022-01-23T23:39:00Z,0.54,10.94
2022-01-24T01:39:00Z,0.574,10.19
2022-01-24T03:40:00Z,0.656,10.44
2022-01-24T05:39:00Z,0.737,10.74
2022-01-24T07:39:00Z,0.686,10.5
2022-01-24T09:40:00Z,0.698,10.29
2022-01-24T11:39:00Z,0.756,10.12
2022-01-24T13:39:00Z,0.779,10.51
2022-01-24T15:40:00Z,0.833,10.71
2022-01-24T17:39:00Z,0.931,10.41
2022-01-24T19:39:00Z,0.715,10.39
2022-01-24T21:40:00Z,0.67,11.36
2022-01-24T23:39:00Z,0.695,10.08
2022-01-25T01:39:00Z,0.717,10.63
2022-01-25T03:40:00Z,0.762,11.07
2022-01-25T05:39:00Z,0.732,11.47
2022-01-25T07:39:00Z,0.669,10.89
2022-01-25T09:40:00Z,0.717,11.6
2022-01-25T11:39:00Z,0.775,12.29
2022-01-25T13:39:00Z,0.858,11.71
2022-01-25T15:40:00Z,0.867,15.07
2022-01-25T17:39:00Z,1.015,16.25
2022-01-25T19:39:00Z,1.164,17.18
2022-01-25T21:40:00Z,1.047,16.43
2022-01-25T23:39:00Z,1.383,17.27
2022-01-26T01:39:00Z,1.188,16.1
2022-01-26T03:40:00Z,1.556,16.25
2022-01-26T05:39:00Z,1.877,16.47
2022-01-26T07:39:00Z,2.017,16.4
2022-01-26T09:40:00Z,1.506,15
2022-01-26T11:39:00Z,1.943,15.7
2022-01-26T13:39:00Z,1.711,14.84
2022-01-26T15:40:00Z,1.45,14.56
2022-01-26T17:39:00Z,1.593,14.98
2022-01-26T19:39:00Z,1.928,14.09
2022-01-26T21:40:00Z,1.784,13.72
2022-01-26T23:39:00Z,1.769,13.42
2022-01-27T01:39:00Z,1.719,13.61
2022-01-27T03:40:00Z,2.197,13.18
2022-01-27T05:39:00Z,1.804,13.45
2022-01-27T07:39:00Z,2.177,13.29
2022-01-27T09:40:00Z,1.714,12.52
2022-01-27T11:39:00Z,1.27,12.56
2022-01-27T13:39:00Z,1.989,13.15
2022-01-27T15:40:00Z,1.848,12.67
2022-01-27T17:39:00Z,1.535,12.62
2022-01-27T19:39:00Z,1.921,12.7
2022-01-27T21:40:00Z,1.491,12.4
2022-01-27T23:39:00Z,1.858,12.89
2022-01-28T01:39:00Z,1.764,12.76
2022-01-28T03:40:00Z,1.535,12.63
2022-01-28T05:39:00Z,1.712,12.37
2022-01-28T07:39:00Z,1.612,12.14
2022-01-28T09:40:00Z,1.718,11.91
2022-01-28T11:39:00Z,1.637,11.82
2022-01-28T13:39:00Z,1.685,11.78
2022-01-28T15:40:00Z,1.886,12.26
2022-01-28T17:39:00Z,1.501,12.12
2022-01-28T19:39:00Z,1.272,12.19
2022-01-28T21:40:00Z,1.445,12.36
2022-01-28T23:39:00Z,1.379,12.08
2022-01-29T01:39:00Z,1.229,12.06
2022-01-29T03:40:00Z,1.009,11.29
2022-01-29T05:39:00Z,1.359,11.39
2022-01-29T07:39:00Z,1.238,11.9
2022-01-29T09:40:00Z,1.115,11.52
2022-01-29T11:39:00Z,1.191,11.63
2022-01-29T13:39:00Z,1.163,11.44
2022-01-29T15:40:00Z,1.109,11.09
2022-01-29T17:39:00Z,1.147,11.13
2022-01-29T19:39:00Z,1.058,11.1
2022-01-29T21:40:00Z,0.927,10.59
2022-01-29T23:39:00Z,0.899,11.02
2022-01-30T01:39:00Z,0.742,11.06
2022-01-30T03:40:00Z,0.859,10.97
2022-01-30T05:39:00Z,0.782,11.58
2022-01-30T07:39:00Z,0.752,11.16
2022-01-30T09:40:00Z,0.771,11.61
2022-01-30T11:39:00Z,0.793,11.89
2022-01-30T13:39:00Z,0.836,11.37
2022-01-30T15:40:00Z,0.715,12.64
2022-01-30T17:39:00Z,0.801,12.37
2022-01-30T19:39:00Z,1.063,14.56
2022-01-30T21:40:00Z,0.912,14.02
2022-01-30T23:39:00Z,1.448,15.32
2022-01-31T01:39:00Z,1.126,15.21
2022-01-31T03:40:00Z,0.894,15.05
2022-01-31T05:39:00Z,1.142,15.17
2022-01-31T07:39:00Z,1.307,14.81
2022-01-31T09:40:00Z,1.13,14.57
2022-01-31T11:39:00Z,1.543,14.79
2022-01-31T13:39:00Z,1.872,14.31
2022-01-31T15:40:00Z,1.803,13.69
2022-01-31T17:39:00Z,1.537,14.04
2022-01-31T19:39:00Z,1.495,13.43
2022-01-31T21:40:00Z,1.631,13.29
2022-01-31T23:39:00Z,1.458,13.09
2022-02-01T01:39:00Z,1.553,13.28
2022-02-01T03:40:00Z,1.417,13.43
2022-02-01T05:39:00Z,1.531,12.96
2022-02-01T07:39:00Z,1.406,12.45
2022-02-01T09:40:00Z,1.477,13.07
2022-02-01T11:39:00Z,1.316,12.29
2022-02-01T13:39:00Z,1.637,12.91
2022-02-01T15:40:00Z,1.473,12.78
2022-02-01T17:39:00Z,1.266,12.68
2022-02-01T19:39:00Z,1.036,11.71
2022-02-01T21:40:00Z,1.32,12.17
2022-02-01T23:39:00Z,1.361,12.09
2022-02-02T01:39:00Z,1.569,12.15
2022-02-02T03:40:00Z,1.483,11.84
2022-02-02T05:39:00Z,1.604,12.2
2022-02-02T07:39:00Z,1.448,12.36
2022-02-02T09:40:00Z,1.354,11.55
2022-02-02T11:39:00Z,1.288,12.04
2022-02-02T13:39:00Z,1.489,12.26
2022-02-02T15:40:00Z,1.332,11.45
2022-02-02T17:39:00Z,1.187,11.74
2022-02-02T19:39:00Z,1.255,11.73
2022-02-02T21:40:00Z,1.044,11.47
2022-02-02T23:39:00Z,1.061,11.84
2022-02-03T01:39:00Z,1.015,10.66
2022-02-03T03:40:00Z,0.925,11.9
2022-02-03T05:39:00Z,1.149,12.12
2022-02-03T07:39:00Z,0.944,12.08
2022-02-03T09:40:00Z,1.035,11.74
2022-02-03T11:39:00Z,1.108,12.32
2022-02-03T13:39:00Z,1.326,11.97
2022-02-03T15:40:00Z,1.363,13.1
2022-02-03T17:39:00Z,1.449,12.09
2022-02-03T19:39:00Z,1.556,14.63
2022-02-03T21:40:00Z,1.73,14.23
2022-02-03T23:39:00Z,2.25,14.92
2022-02-04T01:39:00Z,1.644,13.95
2022-02-04T03:40:00Z,1.548,13.65
2022-02-04T05:39:00Z,1.906,13.25
2022-02-04T07:39:00Z,2.017,13.53
2022-02-04T09:40:00Z,1.393,12.7
2022-02-04T11:39:00Z,1.629,13.35
2022-02-04T13:39:00Z,1.378,12.79
2022-02-04T15:40:00Z,1.322,12.88
2022-02-04T17:39:00Z,1.613,13.2
2022-02-04T19:39:00Z,1.236,12.54
